location_id,X,Y,site,sample_depth_min,SOCc
101A0004,-96.45437235610164,41.151905832467854,NE,60,0.530282237271235
101A0004,-96.45437235610164,41.151905832467854,NE,90,0.309470927919903
101A0002,-96.45470374102192,41.15229358906469,NE,0,2.11283812553019
101A0002,-96.45470374102192,41.15229358906469,NE,5,1.81832326098671
101A0002,-96.45470374102192,41.15229358906469,NE,15,1.86605460990283
101A0002,-96.45470374102192,41.15229358906469,NE,30,1.38691463321022
101A0002,-96.45470374102192,41.15229358906469,NE,60,0.630502515138168
101A0002,-96.45470374102192,41.15229358906469,NE,90,0.389287583079937
101B0004,-96.45412383632215,41.15193803901266,NE,0,1.80496048927307
101B0004,-96.45412383632215,41.15193803901266,NE,5,1.38621735572815
101B0004,-96.45412383632215,41.15193803901266,NE,15,1.17497074604034
101B0004,-96.45412383632215,41.15193803901266,NE,30,0.671333683627922
101B0004,-96.45412383632215,41.15193803901266,NE,60,0.34659808698951
101B0004,-96.45412383632215,41.15193803901266,NE,90,0.269942496314226
101B0005,-96.45411589740276,41.15183314143511,NE,0,1.60549437999725
101B0005,-96.45411589740276,41.15183314143511,NE,5,1.39641714096069
101B0005,-96.45411589740276,41.15183314143511,NE,15,1.20964753627777
101B0005,-96.45411589740276,41.15183314143511,NE,30,0.653939068317413
101B0005,-96.45411589740276,41.15183314143511,NE,60,0.337592991726971
101B0005,-96.45411589740276,41.15183314143511,NE,90,0.257729364385032
101B0001,-96.4542380634042,41.15243308370356,NE,0,2.00079862938957
101B0001,-96.4542380634042,41.15243308370356,NE,5,1.49393614472286
101B0001,-96.4542380634042,41.15243308370356,NE,15,1.62863345617163
101B0001,-96.4542380634042,41.15243308370356,NE,30,1.55414916875243
101B0001,-96.4542380634042,41.15243308370356,NE,60,0.738718041375471
101B0001,-96.4542380634042,41.15243308370356,NE,90,0.40078083660885
101B0002,-96.45410581388244,41.15238451254016,NE,0,1.82324692224361
101B0002,-96.45410581388244,41.15238451254016,NE,5,1.44857359798147
101B0002,-96.45410581388244,41.15238451254016,NE,15,1.53185156901893
101B0002,-96.45410581388244,41.15238451254016,NE,30,1.22676448324881
101B0002,-96.45410581388244,41.15238451254016,NE,60,0.640234948851018
101B0002,-96.45410581388244,41.15238451254016,NE,90,0.356813546813234
101B0003,-96.45422752522327,41.15211889181506,NE,0,1.72885876430997
101B0003,-96.45422752522327,41.15211889181506,NE,5,1.51832474498091
101B0003,-96.45422752522327,41.15211889181506,NE,15,1.45421612262726
101B0003,-96.45422752522327,41.15211889181506,NE,30,0.922865629196167
101B0003,-96.45422752522327,41.15211889181506,NE,60,0.467071229068047
101B0003,-96.45422752522327,41.15211889181506,NE,90,0.268608720669358
101B0006,-96.45423552160553,41.15177440563471,NE,0,1.65806579589844
101B0006,-96.45423552160553,41.15177440563471,NE,5,1.38588082790375
101B0006,-96.45423552160553,41.15177440563471,NE,15,1.41265738010407
101B0006,-96.45423552160553,41.15177440563471,NE,30,0.99889212846756
101B0006,-96.45423552160553,41.15177440563471,NE,60,0.521578547295067
101B0006,-96.45423552160553,41.15177440563471,NE,90,0.318949460428714
201A0006,-96.45339714300096,41.15182590798775,NE,0,1.73459453080778
201A0006,-96.45339714300096,41.15182590798775,NE,5,1.5798818013747
201A0006,-96.45339714300096,41.15182590798775,NE,15,1.5370537207021
201A0006,-96.45339714300096,41.15182590798775,NE,30,1.15879644058031
201A0006,-96.45339714300096,41.15182590798775,NE,60,0.946744510458064
201A0006,-96.45339714300096,41.15182590798775,NE,90,0.501717041741611
201A0004,-96.45370669986038,41.15201861977289,NE,0,1.77545753362549
201A0004,-96.45370669986038,41.15201861977289,NE,5,1.5454965495594
201A0004,-96.45370669986038,41.15201861977289,NE,15,1.38850531292368
201A0004,-96.45370669986038,41.15201861977289,NE,30,0.767446517277902
201A0004,-96.45370669986038,41.15201861977289,NE,60,0.363924890967756
201A0004,-96.45370669986038,41.15201861977289,NE,90,0.23661546195965
201A0005,-96.45359783568952,41.15187637224008,NE,0,1.69141412716989
201A0005,-96.45359783568952,41.15187637224008,NE,5,1.55687996394245
201A0005,-96.45359783568952,41.15187637224008,NE,15,1.53900397590796
201A0005,-96.45359783568952,41.15187637224008,NE,30,1.05317904853718
201A0005,-96.45359783568952,41.15187637224008,NE,60,0.557028344253617
201A0005,-96.45359783568952,41.15187637224008,NE,90,0.32560055526414
201A0003,-96.4537654490526,41.15210566392712,NE,0,2.00742324929985
201A0003,-96.4537654490526,41.15210566392712,NE,5,1.48943158992911
201A0003,-96.4537654490526,41.15210566392712,NE,15,1.55959909655798
201A0003,-96.4537654490526,41.15210566392712,NE,30,0.774344179252146
201A0003,-96.4537654490526,41.15210566392712,NE,60,0.352426053465287
201A0003,-96.4537654490526,41.15210566392712,NE,90,0.227197038459331
201A0002,-96.4534008153215,41.15221267791133,NE,0,1.97257878045699
201A0002,-96.4534008153215,41.15221267791133,NE,5,1.656917558783
201A0002,-96.4534008153215,41.15221267791133,NE,15,1.53106144312757
201A0002,-96.4534008153215,41.15221267791133,NE,30,0.876267881917916
201A0002,-96.4534008153215,41.15221267791133,NE,60,0.39575560929155
201A0002,-96.4534008153215,41.15221267791133,NE,90,0.248446832120647
201A0001,-96.45361515177,41.15229057242746,NE,0,1.93064427899285
201A0001,-96.45361515177,41.15229057242746,NE,5,1.59427302142727
201A0001,-96.45361515177,41.15229057242746,NE,15,1.6432435816007
201A0001,-96.45361515177,41.15229057242746,NE,30,1.19469039318211
201A0001,-96.45361515177,41.15229057242746,NE,60,0.597592829591531
201A0001,-96.45361515177,41.15229057242746,NE,90,0.30420675943857
201B0004,-96.45301833698429,41.152079201822616,NE,0,1.97831297122794
201B0004,-96.45301833698429,41.152079201822616,NE,5,1.56742103184803
201B0004,-96.45301833698429,41.152079201822616,NE,15,1.61737295590557
201B0004,-96.45301833698429,41.152079201822616,NE,30,1.85456472726914
201B0004,-96.45301833698429,41.152079201822616,NE,60,1.1599688946454
201B0004,-96.45301833698429,41.152079201822616,NE,90,0.617684092006794
201B0005,-96.45317388465251,41.15195875479981,NE,0,1.84914460668294
201B0005,-96.45317388465251,41.15195875479981,NE,5,1.37596536301944
201B0005,-96.45317388465251,41.15195875479981,NE,15,1.53300060160931
201B0005,-96.45317388465251,41.15195875479981,NE,30,1.29418531231213
201B0005,-96.45317388465251,41.15195875479981,NE,60,0.602954476252813
201B0005,-96.45317388465251,41.15195875479981,NE,90,0.335813651521425
201B0001,-96.45301362067995,41.152346518174426,NE,0,1.85145870281539
201B0001,-96.45301362067995,41.152346518174426,NE,5,1.44231925693114
201B0001,-96.45301362067995,41.152346518174426,NE,15,1.65748926429951
201B0001,-96.45301362067995,41.152346518174426,NE,30,1.50877742731389
201B0001,-96.45301362067995,41.152346518174426,NE,60,0.8948363537094
201B0001,-96.45301362067995,41.152346518174426,NE,90,0.381392261186256
201B0002,-96.45325257247848,41.152238030994354,NE,0,1.72468159922156
201B0002,-96.45325257247848,41.152238030994354,NE,5,1.40665216269846
201B0002,-96.45325257247848,41.152238030994354,NE,15,1.63579321356381
201B0002,-96.45325257247848,41.152238030994354,NE,30,1.48538462667745
201B0002,-96.45325257247848,41.152238030994354,NE,60,0.729601095426777
201B0002,-96.45325257247848,41.152238030994354,NE,90,0.368188988061355
201B0003,-96.4530182478139,41.15225657963904,NE,0,1.76427843565674
201B0003,-96.4530182478139,41.15225657963904,NE,5,1.46016656637295
201B0003,-96.4530182478139,41.15225657963904,NE,15,1.27749641546906
201B0003,-96.4530182478139,41.15225657963904,NE,30,0.761582190268755
201B0003,-96.4530182478139,41.15225657963904,NE,60,0.367772316254494
201B0003,-96.4530182478139,41.15225657963904,NE,90,0.225492724131763
201B0006,-96.45317579696432,41.15164228035219,NE,0,1.7337519013779
201B0006,-96.45317579696432,41.15164228035219,NE,5,1.3833626181258
201B0006,-96.45317579696432,41.15164228035219,NE,15,1.28404971414211
201B0006,-96.45317579696432,41.15164228035219,NE,30,0.817525681222206
201B0006,-96.45317579696432,41.15164228035219,NE,60,0.395124437873491
201B0006,-96.45317579696432,41.15164228035219,NE,90,0.265427121111081
202A0006,-96.45437339124028,41.15105710898651,NE,0,1.82057534618641
202A0006,-96.45437339124028,41.15105710898651,NE,5,1.55556947185328
202A0006,-96.45437339124028,41.15105710898651,NE,15,1.73740784434936
202A0006,-96.45437339124028,41.15105710898651,NE,30,1.47253882611107
202A0006,-96.45437339124028,41.15105710898651,NE,60,0.674558078864799
202A0006,-96.45437339124028,41.15105710898651,NE,90,0.320620837144152
202A0002,-96.45457486191152,41.15129371417233,NE,0,2.11328505906246
202A0002,-96.45457486191152,41.15129371417233,NE,5,1.70660432367054
202A0002,-96.45457486191152,41.15129371417233,NE,15,1.42757428710199
202A0002,-96.45457486191152,41.15129371417233,NE,30,0.933554683853108
202A0002,-96.45457486191152,41.15129371417233,NE,60,0.345916713968731
202A0002,-96.45457486191152,41.15129371417233,NE,90,0.20922163081721
202A0001,-96.45447902361792,41.1513084196867,NE,0,2.13076061794145
202A0001,-96.45447902361792,41.1513084196867,NE,5,1.57872517098076
202A0001,-96.45447902361792,41.1513084196867,NE,15,1.73966649201293
202A0001,-96.45447902361792,41.1513084196867,NE,30,1.48681823022158
202A0001,-96.45447902361792,41.1513084196867,NE,60,0.939612137905311
202A0001,-96.45447902361792,41.1513084196867,NE,90,0.39008753869471
202A0003,-96.45468405298313,41.15123603516901,NE,0,1.87786186940755
202A0003,-96.45468405298313,41.15123603516901,NE,5,1.65751009137677
202A0003,-96.45468405298313,41.15123603516901,NE,15,1.61270368140506
202A0003,-96.45468405298313,41.15123603516901,NE,30,0.964109167487207
202A0003,-96.45468405298313,41.15123603516901,NE,60,0.410246724788122
202A0003,-96.45468405298313,41.15123603516901,NE,90,0.309599192997464
202A0005,-96.45447993168176,41.15108237819314,NE,0,1.73268159039193
202A0005,-96.45447993168176,41.15108237819314,NE,5,1.62729004123996
202A0005,-96.45447993168176,41.15108237819314,NE,15,1.78578358948571
202A0005,-96.45447993168176,41.15108237819314,NE,30,1.09045084948367
202A0005,-96.45447993168176,41.15108237819314,NE,60,0.519711002804296
202A0005,-96.45447993168176,41.15108237819314,NE,90,0.300482342429899
202A0004,-96.45448909739976,41.15119376976673,NE,0,2.08365101949076
202A0004,-96.45448909739976,41.15119376976673,NE,5,1.62064794803399
202A0004,-96.45448909739976,41.15119376976673,NE,15,1.7941228483927
202A0004,-96.45448909739976,41.15119376976673,NE,30,1.29120516766909
202A0004,-96.45448909739976,41.15119376976673,NE,60,0.644806592811225
202A0004,-96.45448909739976,41.15119376976673,NE,90,0.335782749248547
202B0004,-96.454035997042,41.150771229497614,NE,0,1.85795393316984
202B0004,-96.454035997042,41.150771229497614,NE,5,1.53278904390697
202B0004,-96.454035997042,41.150771229497614,NE,15,1.42363147934031
202B0004,-96.454035997042,41.150771229497614,NE,30,0.705702312664406
202B0004,-96.454035997042,41.150771229497614,NE,60,0.364156385308292
202B0004,-96.454035997042,41.150771229497614,NE,90,0.271491709817381
202B0005,-96.4541227471436,41.15075702588746,NE,0,1.92750783458595
202B0005,-96.4541227471436,41.15075702588746,NE,5,1.56514244854572
202B0005,-96.4541227471436,41.15075702588746,NE,15,1.47488467195059
202B0005,-96.4541227471436,41.15075702588746,NE,30,0.941623425896984
202B0005,-96.4541227471436,41.15075702588746,NE,60,0.402032639128206
202B0005,-96.4541227471436,41.15075702588746,NE,90,0.353507483238106
202B0002,-96.45411159377883,41.150973122466574,NE,0,1.73906898950233
202B0002,-96.45411159377883,41.150973122466574,NE,5,1.52335252066807
202B0002,-96.45411159377883,41.150973122466574,NE,15,1.48948427692724
202B0002,-96.45411159377883,41.150973122466574,NE,30,0.901074254068878
202B0002,-96.45411159377883,41.150973122466574,NE,60,0.495176636083743
202B0002,-96.45411159377883,41.150973122466574,NE,90,0.308460933044807
202B0003,-96.45403173013464,41.15088761101602,NE,0,1.83619089683285
202B0003,-96.45403173013464,41.15088761101602,NE,5,1.50026544292796
202B0003,-96.45403173013464,41.15088761101602,NE,15,1.33393596475524
202B0003,-96.45403173013464,41.15088761101602,NE,30,0.744363432920234
202B0003,-96.45403173013464,41.15088761101602,NE,60,0.376844643829248
202B0003,-96.45403173013464,41.15088761101602,NE,90,0.294719239479518
202B0006,-96.45424247560814,41.15051730078692,NE,0,1.96363322312798
202B0006,-96.45424247560814,41.15051730078692,NE,5,1.56267836527718
202B0006,-96.45424247560814,41.15051730078692,NE,15,1.56862745142415
202B0006,-96.45424247560814,41.15051730078692,NE,30,1.30211930664443
202B0006,-96.45424247560814,41.15051730078692,NE,60,0.916796033441809
202B0006,-96.45424247560814,41.15051730078692,NE,90,0.429916378742653
202B0001,-96.45423650235504,41.15132270951701,NE,0,2.23544134211156
202B0001,-96.45423650235504,41.15132270951701,NE,5,1.85990487602689
202B0001,-96.45423650235504,41.15132270951701,NE,15,2.11934709871548
202B0001,-96.45423650235504,41.15132270951701,NE,30,1.90762009753737
202B0001,-96.45423650235504,41.15132270951701,NE,60,1.31179861372754
202B0001,-96.45423650235504,41.15132270951701,NE,90,1.23903987100965
301A0006,-96.45361293939185,41.150668850079605,NE,0,2.13301085049792
301A0006,-96.45361293939185,41.150668850079605,NE,5,1.48981765599814
301A0006,-96.45361293939185,41.150668850079605,NE,15,1.37849671666955
301A0006,-96.45361293939185,41.150668850079605,NE,30,0.748283710736907
301A0006,-96.45361293939185,41.150668850079605,NE,60,0.373741178413426
301A0006,-96.45361293939185,41.150668850079605,NE,90,0.286945840194433
301A0003,-96.45371118693194,41.150953539429054,NE,0,1.90556463481432
301A0003,-96.45371118693194,41.150953539429054,NE,5,1.47150301454483
301A0003,-96.45371118693194,41.150953539429054,NE,15,1.21457715310466
301A0003,-96.45371118693194,41.150953539429054,NE,30,0.670306086603526
301A0003,-96.45371118693194,41.150953539429054,NE,60,0.353510122645354
301A0003,-96.45371118693194,41.150953539429054,NE,90,0.231246691217481
301A0005,-96.45379121843428,41.15071983595668,NE,0,2.02711514897932
301A0005,-96.45379121843428,41.15071983595668,NE,5,1.51360567373855
301A0005,-96.45379121843428,41.15071983595668,NE,15,1.21207988751409
301A0005,-96.45379121843428,41.15071983595668,NE,30,0.630154809815963
301A0005,-96.45379121843428,41.15071983595668,NE,60,0.323850532857542
301A0005,-96.45379121843428,41.15071983595668,NE,90,0.223266134936789
301A0004,-96.45361408532644,41.15076882384052,NE,0,1.99365941412158
301A0004,-96.45361408532644,41.15076882384052,NE,5,1.53244395795024
301A0004,-96.45361408532644,41.15076882384052,NE,15,1.22093548617941
301A0004,-96.45361408532644,41.15076882384052,NE,30,0.64660987520894
301A0004,-96.45361408532644,41.15076882384052,NE,60,0.340652697390513
301A0004,-96.45361408532644,41.15076882384052,NE,90,0.269298075502735
301A0002,-96.45379146276404,41.15123492198968,NE,0,2.07073963475147
301A0002,-96.45379146276404,41.15123492198968,NE,5,1.54649188504897
301A0002,-96.45379146276404,41.15123492198968,NE,15,1.33789161562038
301A0002,-96.45379146276404,41.15123492198968,NE,30,0.899954911136972
301A0002,-96.45379146276404,41.15123492198968,NE,60,0.457679159692776
301A0002,-96.45379146276404,41.15123492198968,NE,90,0.354801873591517
301A0001,-96.45363194041232,41.1512565134461,NE,0,1.97021673752096
301A0001,-96.45363194041232,41.1512565134461,NE,5,1.42622232099828
301A0001,-96.45363194041232,41.1512565134461,NE,15,1.1136013099047
301A0001,-96.45363194041232,41.1512565134461,NE,30,0.625980039456883
301A0001,-96.45363194041232,41.1512565134461,NE,60,0.350552122138727
301A0001,-96.45363194041232,41.1512565134461,NE,90,0.229738737859908
301B0003,-96.4532559821403,41.15113142360539,NE,0,2.17368042521486
301B0003,-96.4532559821403,41.15113142360539,NE,5,1.31416702270508
301B0003,-96.4532559821403,41.15113142360539,NE,15,1.24555265903473
301B0003,-96.4532559821403,41.15113142360539,NE,30,0.739265796868511
301B0003,-96.4532559821403,41.15113142360539,NE,60,0.309946100664102
301B0003,-96.4532559821403,41.15113142360539,NE,90,0.238927473804707
301B0001,-96.45302133799916,41.15135309545632,NE,0,1.91674674592952
301B0001,-96.45302133799916,41.15135309545632,NE,5,1.41877622880421
301B0001,-96.45302133799916,41.15135309545632,NE,15,1.31830944809825
301B0001,-96.45302133799916,41.15135309545632,NE,30,0.76685433311294
301B0001,-96.45302133799916,41.15135309545632,NE,60,0.371788131266831
301B0001,-96.45302133799916,41.15135309545632,NE,90,0.255702788763434
301B0005,-96.45325440154262,41.15102976496962,NE,0,2.50866007804871
301B0005,-96.45325440154262,41.15102976496962,NE,5,1.39082133769989
301B0005,-96.45325440154262,41.15102976496962,NE,15,1.0189596414566
301B0005,-96.45325440154262,41.15102976496962,NE,30,0.582444468921574
301B0005,-96.45325440154262,41.15102976496962,NE,60,0.311241394972273
301B0005,-96.45325440154262,41.15102976496962,NE,90,0.245824020346798
301B0004,-96.45318728066184,41.15103032457157,NE,0,1.99136090278626
301B0004,-96.45318728066184,41.15103032457157,NE,5,1.36969780921936
301B0004,-96.45318728066184,41.15103032457157,NE,15,1.09033906459808
301B0004,-96.45318728066184,41.15103032457157,NE,30,0.602934885409831
301B0004,-96.45318728066184,41.15103032457157,NE,60,0.317467614625734
301B0004,-96.45318728066184,41.15103032457157,NE,90,0.250195476320599
301B0006,-96.45327572973432,41.15049343180608,NE,0,1.66415536403656
301B0006,-96.45327572973432,41.15049343180608,NE,5,1.33329510688782
301B0006,-96.45327572973432,41.15049343180608,NE,15,1.36835730075836
301B0006,-96.45327572973432,41.15049343180608,NE,30,1.11981773376465
301B0006,-96.45327572973432,41.15049343180608,NE,60,0.664372145289696
301B0006,-96.45327572973432,41.15049343180608,NE,90,0.35969801097137
301B0002,-96.45318969973752,41.15124726171069,NE,0,2.44039849829293
301B0002,-96.45318969973752,41.15124726171069,NE,5,1.32596475224755
301B0002,-96.45318969973752,41.15124726171069,NE,15,1.17821145405624
301B0002,-96.45318969973752,41.15124726171069,NE,30,0.594368902333403
301B0002,-96.45318969973752,41.15124726171069,NE,60,0.34320551477239
301B0002,-96.45318969973752,41.15124726171069,NE,90,0.22108707680509
102A0002,-96.45368742761408,41.150025548064846,NE,0,1.73168540000916
102A0002,-96.45368742761408,41.150025548064846,NE,5,1.50880312919617
102A0002,-96.45368742761408,41.150025548064846,NE,15,1.59974479675293
102A0002,-96.45368742761408,41.150025548064846,NE,30,1.16893696784973
102A0002,-96.45368742761408,41.150025548064846,NE,60,0.787522852420807
102A0002,-96.45368742761408,41.150025548064846,NE,90,0.398998921509903
102A0004,-96.45362884124935,41.14970874407069,NE,0,1.64500768253554
102A0004,-96.45362884124935,41.14970874407069,NE,5,1.43726735308813
102A0004,-96.45362884124935,41.14970874407069,NE,15,1.43024750884895
102A0004,-96.45362884124935,41.14970874407069,NE,30,1.11549386483868
102A0004,-96.45362884124935,41.14970874407069,NE,60,0.591371476650238
102A0004,-96.45362884124935,41.14970874407069,NE,90,0.294026732444763
102A0005,-96.45362308542072,41.14961457678451,NE,0,1.85249391740722
102A0005,-96.45362308542072,41.14961457678451,NE,5,1.39737659209416
102A0005,-96.45362308542072,41.14961457678451,NE,15,1.36844774050163
102A0005,-96.45362308542072,41.14961457678451,NE,30,0.944661061370565
102A0005,-96.45362308542072,41.14961457678451,NE,60,0.480742812156677
102A0005,-96.45362308542072,41.14961457678451,NE,90,0.302907526493072
102A0003,-96.4536902634107,41.14981225778606,NE,0,1.65399151872922
102A0003,-96.4536902634107,41.14981225778606,NE,5,1.379406646517
102A0003,-96.4536902634107,41.14981225778606,NE,15,1.56282310097089
102A0003,-96.4536902634107,41.14981225778606,NE,30,1.16382918602728
102A0003,-96.4536902634107,41.14981225778606,NE,60,0.575899064540863
102A0003,-96.4536902634107,41.14981225778606,NE,90,0.351140677928925
102A0006,-96.4536875370803,41.14948625049748,NE,0,1.89191761714029
102A0006,-96.4536875370803,41.14948625049748,NE,5,1.45707759094656
102A0006,-96.4536875370803,41.14948625049748,NE,15,1.32486546626616
102A0006,-96.4536875370803,41.14948625049748,NE,30,0.632051706314087
102A0006,-96.4536875370803,41.14948625049748,NE,60,0.331625372171402
102A0006,-96.4536875370803,41.14948625049748,NE,90,0.229722991585731
102A0001,-96.45348845344434,41.15000778065398,NE,0,1.83796417713165
102A0001,-96.45348845344434,41.15000778065398,NE,5,1.47301864624023
102A0001,-96.45348845344434,41.15000778065398,NE,15,1.5255069732666
102A0001,-96.45348845344434,41.15000778065398,NE,30,1.28775250911713
102A0001,-96.45348845344434,41.15000778065398,NE,60,1.06431496143341
102A0001,-96.45348845344434,41.15000778065398,NE,90,0.886703014373779
102B0004,-96.45303138715528,41.14974648747189,NE,0,2.50376047567444
102B0004,-96.45303138715528,41.14974648747189,NE,5,1.87969390932092
102B0004,-96.45303138715528,41.14974648747189,NE,15,2.32695910045798
102B0004,-96.45303138715528,41.14974648747189,NE,30,1.7295986040266
102B0004,-96.45303138715528,41.14974648747189,NE,60,0.746052500097241
102B0004,-96.45303138715528,41.14974648747189,NE,90,0.935277067323454
102B0002,-96.453028999038,41.15026571245964,NE,0,1.94276454159633
102B0002,-96.453028999038,41.15026571245964,NE,5,1.50464021117334
102B0002,-96.453028999038,41.15026571245964,NE,15,1.3627994315746
102B0002,-96.453028999038,41.15026571245964,NE,30,0.833778334479877
102B0002,-96.453028999038,41.15026571245964,NE,60,0.395537316799164
102B0002,-96.453028999038,41.15026571245964,NE,90,0.237574302106972
102B0005,-96.45318676216242,41.149541417678,NE,0,2.38118224115264
102B0005,-96.45318676216242,41.149541417678,NE,5,1.94861916680136
102B0005,-96.45318676216242,41.149541417678,NE,15,1.95272316307049
102B0005,-96.45318676216242,41.149541417678,NE,30,1.40480645019895
102B0005,-96.45318676216242,41.149541417678,NE,60,1.20688551899216
102B0005,-96.45318676216242,41.149541417678,NE,90,0.804743132682407
102B0003,-96.45317546155547,41.15006620085848,NE,0,1.78649833791769
102B0003,-96.45317546155547,41.15006620085848,NE,5,1.2742214714814
102B0003,-96.45317546155547,41.15006620085848,NE,15,1.27895834730285
102B0003,-96.45317546155547,41.15006620085848,NE,30,0.815491478574219
102B0003,-96.45317546155547,41.15006620085848,NE,60,0.356616204273711
102B0003,-96.45317546155547,41.15006620085848,NE,90,0.275056105675596
102B0001,-96.45327013302062,41.15029023176388,NE,0,1.62855854670768
102B0001,-96.45327013302062,41.15029023176388,NE,5,1.47697557891186
102B0001,-96.45327013302062,41.15029023176388,NE,15,1.3385825695987
102B0001,-96.45327013302062,41.15029023176388,NE,30,0.747602677808127
102B0001,-96.45327013302062,41.15029023176388,NE,60,0.622026443481445
102B0001,-96.45327013302062,41.15029023176388,NE,90,0.35187491774559
102B0006,-96.45327646026304,41.149498124912334,NE,0,2.0841282752457
102B0006,-96.45327646026304,41.149498124912334,NE,5,1.74864047015813
102B0006,-96.45327646026304,41.149498124912334,NE,15,1.74346159472847
102B0006,-96.45327646026304,41.149498124912334,NE,30,2.04485455904273
102B0006,-96.45327646026304,41.149498124912334,NE,60,1.06743400297952
102B0006,-96.45327646026304,41.149498124912334,NE,90,0.868791946186264
302A0006,-96.4546928414739,41.1495223890886,NE,0,1.89571660753546
302A0006,-96.4546928414739,41.1495223890886,NE,5,1.55433220056488
302A0006,-96.4546928414739,41.1495223890886,NE,15,1.53922673497047
302A0006,-96.4546928414739,41.1495223890886,NE,30,1.07296470402369
302A0006,-96.4546928414739,41.1495223890886,NE,60,0.615905865050501
302A0006,-96.4546928414739,41.1495223890886,NE,90,0.320116159889301
302A0001,-96.45438019263426,41.14991499940268,NE,0,1.831019282341
302A0001,-96.45438019263426,41.14991499940268,NE,5,1.44457232952118
302A0001,-96.45438019263426,41.14991499940268,NE,15,1.46678102016449
302A0001,-96.45438019263426,41.14991499940268,NE,30,0.907678186893463
302A0001,-96.45438019263426,41.14991499940268,NE,60,0.443885928893492
302A0001,-96.45438019263426,41.14991499940268,NE,90,0.27838879888104
302A0004,-96.45469248639542,41.14987303390127,NE,0,1.99071818016204
302A0004,-96.45469248639542,41.14987303390127,NE,5,1.56273485693071
302A0004,-96.45469248639542,41.14987303390127,NE,15,1.66025697878311
302A0004,-96.45469248639542,41.14987303390127,NE,30,0.89824923018733
302A0004,-96.45469248639542,41.14987303390127,NE,60,0.461244592442639
302A0004,-96.45469248639542,41.14987303390127,NE,90,0.304284235901713
302A0003,-96.45470211393636,41.14997619446942,NE,0,1.7527289390564
302A0003,-96.45470211393636,41.14997619446942,NE,5,1.45489186516232
302A0003,-96.45470211393636,41.14997619446942,NE,15,1.25849837010856
302A0003,-96.45470211393636,41.14997619446942,NE,30,0.804422391956427
302A0003,-96.45470211393636,41.14997619446942,NE,60,0.417053730939142
302A0003,-96.45470211393636,41.14997619446942,NE,90,0.263957825579141
302A0005,-96.4545917156581,41.14955093834632,NE,0,1.86985318504457
302A0005,-96.4545917156581,41.14955093834632,NE,5,1.64776431981865
302A0005,-96.4545917156581,41.14955093834632,NE,15,1.62002838612762
302A0005,-96.4545917156581,41.14955093834632,NE,30,1.04833317134184
302A0005,-96.4545917156581,41.14955093834632,NE,60,0.505313749283413
302A0005,-96.4545917156581,41.14955093834632,NE,90,0.257782727886726
302A0002,-96.454594789102,41.15027820614637,NE,0,2.2324697971344
302A0002,-96.454594789102,41.15027820614637,NE,5,1.69097542762756
302A0002,-96.454594789102,41.15027820614637,NE,15,1.36022090911865
302A0002,-96.454594789102,41.15027820614637,NE,30,0.715605437755585
302A0002,-96.454594789102,41.15027820614637,NE,60,0.360182686026484
302A0002,-96.454594789102,41.15027820614637,NE,90,0.289923246946414
302B0002,-96.45423730191258,41.14987148909347,NE,0,2.00315005599171
302B0002,-96.45423730191258,41.14987148909347,NE,5,1.04551732540131
302B0002,-96.45423730191258,41.14987148909347,NE,15,1.36404669284821
